id,comment_text,no_emotion,anger,disgust,fear,happiness,sadness,surprise
407,"Is that expensive ?",1,0,0,0,0,0,0
408,"Yes , very . Believe it or not , it will cost you more than one hundred dollars .",1,0,0,0,0,0,0
409,"I am in no particular hurry .",1,0,0,0,0,0,0
410,"Take a bus then . It will only cost you 5 dollars .",1,0,0,0,0,0,0
411,"That's not so bad .",1,0,0,0,0,0,0
412,"This is how you turn on the computer .",1,0,0,0,0,0,0
413,"I see .",1,0,0,0,0,0,0
414,"May I speak to Marry Lin please ?",1,0,0,0,0,0,0
415,"I'm sorry Marry is out right now .",1,0,0,0,0,0,0
416,"When will she be back ?",1,0,0,0,0,0,0
417,"Why don't you call back later this afternoon ?",1,0,0,0,0,0,0
418,"Let's go !",1,0,0,0,0,0,0
419,"Where to ?",1,0,0,0,0,0,0
420,"I'd like to talk to Mr . White please ?",1,0,0,0,0,0,0
421,"He stepped out of the office for a little while .",1,0,0,0,0,0,0
422,"When is a good time to catch him ?",1,0,0,0,0,0,0
423,"In about twenty minutes .",1,0,0,0,0,0,0
424,"You stepped on my foot !",1,0,0,0,0,0,0
425,"Sorry . I didn't mean to .",0,0,0,0,0,1,0
426,"Somebody , please answer the phone .",1,0,0,0,0,0,0
427,"I've got it .",1,0,0,0,0,0,0
428,"Is Tom in ?",1,0,0,0,0,0,0
429,"No , he is at work now .",1,0,0,0,0,0,0
430,"May I have his office phone number please ?",1,0,0,0,0,0,0
431,"Sure . It's 289,1234 .",1,0,0,0,0,0,0
432,"Do you mind if I smoke ?",1,0,0,0,0,0,0
433,"Go right ahead .",1,0,0,0,0,0,0
434,"Where are you going ?",1,0,0,0,0,0,0
435,"To the office . I'll be right back .",1,0,0,0,0,0,0
436,"Jessie , I ’ m afraid I can ’ t come back home for dinner tonight .",1,0,0,0,0,0,0
437,"Not back home for dinner again ? That ’ s the third time this week !",0,1,0,0,0,0,0
438,"I ’ m sorry . Our company has just opened . There are always too many things to handle . You know that .",0,0,0,0,0,1,0
439,"You don ’ t have to explain . Suit yourself .",1,0,0,0,0,0,0
440,"I apologize . You have my word , I ’ ll spend some time with you on the weekend . I promise .",1,0,0,0,0,0,0
441,"We ’ ll see .",1,0,0,0,0,0,0
442,"Thank you for understanding . I promise I ’ ll make it up to you .",0,0,0,0,1,0,0
443,"I hate doing the damn laundry .",0,1,0,0,0,0,0
444,"Watch your language .",1,0,0,0,0,0,0
445,"Sam , you ’ Ve got to forgive me .",1,0,0,0,0,0,0
446,"Forgive you for what ?",1,0,0,0,0,0,0
447,"I used your computer . And I ’ m afraid I ’ Ve erased your personal files accidentally .",1,0,0,0,0,0,0
448,"No ! Are you kidding me ?",0,0,0,0,0,0,1
449,"I ’ m afraid not . I apologize .",0,0,0,0,0,1,0
450,"I can ’ t believe it ! I have all my important personal documents stored in that computer . It ’ s no laughing matter .",0,1,0,0,0,0,0
451,"I told you I ’ m sorry . What can I do to make it up to you ?",0,0,0,0,0,1,0
452,"Well , you should be sorry ! Don ’ t ever use my computer again ! You can ’ t do anything now , it ’ s too late !",0,1,0,0,0,0,0
453,"It looks to be a nice day today .",1,0,0,0,0,0,0
454,"Good , let's go for a drive .",0,0,0,0,1,0,0
455,"Okay , I'll get the car out of the garage .",1,0,0,0,0,0,0
456,"Great .",0,0,0,0,1,0,0
457,"Jim , could you do me a favor ?",1,0,0,0,0,0,0
458,"Sure , just ask . What can I do for you ?",1,0,0,0,0,0,0
459,"My car has a problem starting . Could you please take a look at it for me ?",1,0,0,0,0,0,0
460,"No sweat . It ’ s a piece of cake .",1,0,0,0,0,0,0
461,"Are you sure ?",1,0,0,0,0,0,0
462,"Absolutely . I ’ m a great mechanic .",1,0,0,0,0,0,0
463,"Thanks for helping me out . I really appreciate it .",0,0,0,0,1,0,0
464,"Anytime .",0,0,0,0,1,0,0
465,"Could you baby-sit for me tonight ?",1,0,0,0,0,0,0
466,"I'd be glad to .",0,0,0,0,1,0,0
467,"How did you get the piano here ?",1,0,0,0,0,0,0
468,"It was hard work .",1,0,0,0,0,0,0
469,"You never did it on your own .",1,0,0,0,0,0,0
470,"It took three of us to move it .",1,0,0,0,0,0,0
471,"It sounds like Bob's getting out of bed .",1,0,0,0,0,0,0
472,"What time did he come in last night ?",1,0,0,0,0,0,0
473,"It was after 2 am .",1,0,0,0,0,0,0
474,"Who was he out with ?",1,0,0,0,0,0,0
475,"Are you ready to leave ?",1,0,0,0,0,0,0
476,"Give me a sec .",1,0,0,0,0,0,0
477,"Don't do that . You are asking for trouble .",1,0,0,0,0,0,0
478,"I don't care .",1,0,0,0,0,0,0
479,"Shall we buy ?",1,0,0,0,0,0,0
480,"It really depends on you .",1,0,0,0,0,0,0
481,"But if you were me ?",1,0,0,0,0,0,0
482,"If I were you , I'd buy .",1,0,0,0,0,0,0
483,"It's time to go to bed .",1,0,0,0,0,0,0
484,"But mum , we're watching this movie .",0,0,0,0,0,1,0
485,"I don't care , it's school in the morning .",1,0,0,0,0,0,0
486,"Just 10 more minutes .",1,0,0,0,0,0,0
487,"What are you eating ?",1,0,0,0,0,0,0
488,"Rice .",1,0,0,0,0,0,0
489,"Why ?",1,0,0,0,0,0,0
490,"Because it's supposed to be good for you .",1,0,0,0,0,0,0
491,"It's your turn to go first .",1,0,0,0,0,0,0
492,"I went first last time .",1,0,0,0,0,0,0
493,"No , Mary went first last time .",1,0,0,0,0,0,0
494,"Oh , Okay .",1,0,0,0,0,0,0
495,"Shall we go out tonight ?",1,0,0,0,0,0,0
496,"Yeah , let's go Joe's Disco .",1,0,0,0,0,0,0
497,"We'd better ask dad first .",1,0,0,0,0,0,0
498,"Okay , but you ask him .",1,0,0,0,0,0,0
499,"I'll cook dinner for you .",1,0,0,0,0,0,0
500,"Don't go to too much trouble .",1,0,0,0,0,0,0
501,"Have you got any better ?",1,0,0,0,0,0,0
502,"That's the best there is .",1,0,0,0,0,0,0
503,"Okay , I'll take one .",1,0,0,0,0,0,0
504,"That'll be $ 200 , sir .",1,0,0,0,0,0,0
505,"Let me help you with that .",1,0,0,0,0,0,0
506,"Thanks very much .",0,0,0,0,1,0,0
507,"You really shouldn't be lifting this by yourself .",1,0,0,0,0,0,0
508,"I know , but there was nobody else .",1,0,0,0,0,0,0
509,"Let's eat out .",1,0,0,0,0,0,0
510,"Why not ?",1,0,0,0,0,0,0
511,"Why aren't you going out ?",1,0,0,0,0,0,0
512,"It's raining cats and dogs .",1,0,0,0,0,0,0
513,"What are you doing tomorrow ?",1,0,0,0,0,0,0
514,"I'm going to work .",1,0,0,0,0,0,0
515,"What time will you be home ?",1,0,0,0,0,0,0
516,"Around 6 o'clock .",1,0,0,0,0,0,0
517,"What did you do today ?",1,0,0,0,0,0,0
518,"Played poker with my work friends .",1,0,0,0,0,0,0
519,"Did you win ?",1,0,0,0,0,0,0
520,"Of course .",1,0,0,0,0,0,0
521,"Hang out the clothes .",1,0,0,0,0,0,0
522,"But it's raining .",1,0,0,0,0,0,0
523,"Do you play mahjong ?",1,0,0,0,0,0,0
524,"Once in a while .",1,0,0,0,0,0,0
525,"You stink !",0,0,1,0,0,0,0
526,"I'll go take a shower .",1,0,0,0,0,0,0
527,"I cooked , so ...",1,0,0,0,0,0,0
528,"Okay ! I'll do the dishes .",1,0,0,0,0,0,0
529,"Hello , Mr . Brown .",1,0,0,0,0,0,0
530,"Hello . Can you help me ?",1,0,0,0,0,0,0
531,"Yes , I'm here to fix your pipes .",1,0,0,0,0,0,0
532,"Oh good , come in , please .",0,0,0,0,1,0,0
533,"Here comes the bus .",1,0,0,0,0,0,0
534,"It's about time .",1,0,0,0,0,0,0
535,"Can I have this shoe in the black please ?",1,0,0,0,0,0,0
536,"Of course , sir , I'll have a look in the back .",1,0,0,0,0,0,0
537,"Okay .",1,0,0,0,0,0,0
538,"I'm afraid I haven't got one in your size .",1,0,0,0,0,0,0
539,"Get up , you lazybones !",1,0,0,0,0,0,0
540,"Just a minute .",1,0,0,0,0,0,0
541,"Shall we start decorating the bedroom ?",1,0,0,0,0,0,0
542,"I've already started .",1,0,0,0,0,0,0
543,"When ?",1,0,0,0,0,0,0
544,"This afternoon .",1,0,0,0,0,0,0
545,"How much is this ?",1,0,0,0,0,0,0
546,"You mean the large one or the small one ?",1,0,0,0,0,0,0
547,"The large one .",1,0,0,0,0,0,0
548,"They're on special this week . They've been reduced to five dollars .",1,0,0,0,0,0,0
549,"Is this the only kind you have ?",1,0,0,0,0,0,0
550,"No . We have some that are different in style but not in color . They're over there . Do you see the sign ?",1,0,0,0,0,0,0
551,"Oh , yes . I think I'll look at those over there before I decide .",1,0,0,0,0,0,0
552,"Very well . Just take your time .",1,0,0,0,0,0,0
553,"Why did you stay home today ?",1,0,0,0,0,0,0
554,"I'm off today .",1,0,0,0,0,0,0
555,"My battery's flat in my mobile .",1,0,0,0,0,0,0
556,"Is that why you didn't return my call ?",1,0,0,0,0,0,0
557,"And I couldn't find another phone .",1,0,0,0,0,0,0
558,"That's okay .",1,0,0,0,0,0,0
559,"Is there a doctor here ?",1,0,0,0,0,0,0
560,"No .",1,0,0,0,0,0,0
561,"Can you call an Ambulance ?",1,0,0,0,0,0,0
562,"Sure , what's happened ?",1,0,0,0,0,0,0
563,"I am a student in Cambridge University . I read your ad , I want to know something more about your room , please ?",1,0,0,0,0,0,0
564,"It's a big bedroom with a drawing room , facing a beautiful wood .",1,0,0,0,0,0,0
565,"Is there a bathroom ?",1,0,0,0,0,0,0
566,"No , but there is one downstairs , which my daughter used some years ago .",1,0,0,0,0,0,0
567,"It sounds good . Could I go and see it myself ?",0,0,0,0,1,0,0
568,"Certainly , you're welcome anytime .",1,0,0,0,0,0,0
569,"See you later !",1,0,0,0,0,0,0
570,"( after a while ) Good afternoon , Mrs . Smith . I called you just now .",1,0,0,0,0,0,0
571,"Welcome ! Come in , please !",0,0,0,0,1,0,0
572,"Yes .",1,0,0,0,0,0,0
573,"This way please . Your room is upstairs ... Here it is .",1,0,0,0,0,0,0
574,"Wonderful ! A modest , comfortable room . Ah , a beautiful window , through which I can see a beautiful scene , and hear the birds singing . How nice !",0,0,0,0,1,0,0
575,"Yes , if you want to wash something , there is a separate lavatory room outside .",1,0,0,0,0,0,0
576,"Excellent ! I like it ! When can I move in ?",0,0,0,0,1,0,0
577,"Anytime you like .",1,0,0,0,0,0,0
578,"OK .",0,0,0,0,1,0,0
579,"I wonder if you could help me ?",1,0,0,0,0,0,0
580,"Of course , what's the problem ?",1,0,0,0,0,0,0
581,"Could you take a picture of me to my friend ?",1,0,0,0,0,0,0
582,"Sure thing .",1,0,0,0,0,0,0
583,"You just ran a red light .",1,0,0,0,0,0,0
584,"Did I ?",1,0,0,0,0,0,0
585,"First you add the washing powder then you add the clothes .",1,0,0,0,0,0,0
586,"I take it you've done this before ?",1,0,0,0,0,0,0
587,"Yes , for the last 20 years .",1,0,0,0,0,0,0
588,"Good .",0,0,0,0,1,0,0
589,"Good afternoon , sir . Would you like a tea ?",1,0,0,0,0,0,0
590,"I'd rather have a cup of coffee .",1,0,0,0,0,0,0
591,"Of course sir , would you like milk and sugar with that ?",1,0,0,0,0,0,0
592,"Yes , please . Milk and two sugar .",1,0,0,0,0,0,0
593,"He's going too slow .",1,0,0,0,0,0,0
594,"Pass him .",1,0,0,0,0,0,0
595,"I stayed at Bob's last night .",1,0,0,0,0,0,0
596,"I was worried where you were .",1,0,0,0,0,0,0
597,"I guess I should have told you .",1,0,0,0,0,0,0
598,"Yes , you should have .",0,1,0,0,0,0,0
599,"Are you going to come home late tonight ?",1,0,0,0,0,0,0
600,"Yes , I've got to work overtime .",1,0,0,0,0,0,0
601,"Ah , Bob . Just the person I wanted to see .",1,0,0,0,0,0,0
602,"So what is it ?",1,0,0,0,0,0,0
603,"You gotta help me out this time , buddy .",1,0,0,0,0,0,0
604,"Another tough thing , I guess .",1,0,0,0,0,0,0
605,"Hi , Bob , what time will you be home tonight ?",1,0,0,0,0,0,0
606,"I'll be back late tonight .",1,0,0,0,0,0,0
607,"Why ? What's the problem ?",1,0,0,0,0,0,0
608,"I have a meeting with my General Manager .",1,0,0,0,0,0,0
609,"Anna , Would you like to dance ?",1,0,0,0,0,0,0
610,"I ’ d love to , but I ’ m a terrible dancer . I ’ m afraid I may step on your toes .",1,0,0,0,0,0,0
611,"Don ’ t worry about it . I ’ ll show you how . It ’ s a piece of cake .",1,0,0,0,0,0,0
612,"Thank you . I ’ ll try my best .",0,0,0,0,1,0,0
613,"Jodi , I must get a hold of Jim today , but I forgot his address and phone number .",1,0,0,0,0,0,0
614,"Don ’ t worry about it . I have his pager number right here .",1,0,0,0,0,0,0
615,"Really ? You ’ Ve helped me a lot . Thank you .",0,0,0,0,1,0,0
616,"Forget it . It ’ s nothing .",1,0,0,0,0,0,0
617,"How's the chicken ?",1,0,0,0,0,0,0
618,"It's delicious .",0,0,0,0,1,0,0
619,"Would you pour me some of that tea , please ?",1,0,0,0,0,0,0
620,"Okay . Say when .",1,0,0,0,0,0,0
621,"Would you care for a drink ?",1,0,0,0,0,0,0
622,"No , thanks . I'm fine .",1,0,0,0,0,0,0
623,"Hello , could I speak to Allison , please ?",1,0,0,0,0,0,0
624,"I'm sorry ; he's out at the moment .",1,0,0,0,0,0,0
625,"When do you expect him back ?",1,0,0,0,0,0,0
626,"I think he'll be back in about an hour at least .",1,0,0,0,0,0,0
627,"Well , may I leave a message ?",1,0,0,0,0,0,0
628,"Yes , of course .",1,0,0,0,0,0,0
629,"Would you please ask him to call Chris when he gets back ?",1,0,0,0,0,0,0
630,"Ok . Does he know your number ?",1,0,0,0,0,0,0
631,"I'm afraid he doesn't . My mobile is 139- 2477 - 4026 .",1,0,0,0,0,0,0
632,"13924774026 . All right . Thanks for calling . Oh , hang on , someone's at the door that may be him , please hold on .",0,0,0,0,1,0,0
633,"Welcome back .",1,0,0,0,0,0,0
634,"It's good to be home .",0,0,0,0,1,0,0
635,"How can I get to Lakeside Park ?",1,0,0,0,0,0,0
636,"Take the No . 7 bus . There's a bus stop just over there .",1,0,0,0,0,0,0
637,"Will it take me straight there ?",1,0,0,0,0,0,0
638,"Yes . No need to change .",1,0,0,0,0,0,0
639,"I come home for lunch .",1,0,0,0,0,0,0
640,"How long have you got ?",1,0,0,0,0,0,0
641,"Only 1 hour .",1,0,0,0,0,0,0
642,"Okay , I'll make you some food .",1,0,0,0,0,0,0
643,"May I speak to Marry ?",1,0,0,0,0,0,0
644,"Marry is not in right now , she went shopping with her mum .",1,0,0,0,0,0,0
645,"Will it be too late if I call around ten this evening ?",1,0,0,0,0,0,0
646,"That's all right . We don't go to bed early .",1,0,0,0,0,0,0
647,"Hello . Excuse me . Do you know if there's a Commercial Bank around here ?",1,0,0,0,0,0,0
648,"Yes , go straight along Beijing Road and turn right .",1,0,0,0,0,0,0
649,"Straight on , and turn right . Is it far ?",1,0,0,0,0,0,0
650,"No , it's just a couple of minutes .",1,0,0,0,0,0,0
651,"Thanks very much .",0,0,0,0,1,0,0
652,"You're welcome .",0,0,0,0,1,0,0
653,"We're broke .",1,0,0,0,0,0,0
654,"I can't believe it 。",0,0,0,0,0,0,1
655,"Where do you want to go ?",1,0,0,0,0,0,0
656,"I'm going to the hospital .",1,0,0,0,0,0,0
657,"Get in . I'll take you .",1,0,0,0,0,0,0
658,"About how much will it cost ?",1,0,0,0,0,0,0
659,"It will cost you $ 10 .",1,0,0,0,0,0,0
660,"By the way , what's the time ?",1,0,0,0,0,0,0
661,"You can see the time on the meter . I have radio time , you know .",1,0,0,0,0,0,0
662,"It's a quarter to 12 . Could you please drive a little faster ?",1,0,0,0,0,0,0
663,"Certainly .",1,0,0,0,0,0,0
664,"I broke Mom's vase .",1,0,0,0,0,0,0
665,"She's going to kill you .",1,0,0,0,0,0,0
666,"Who broke my chair ?",1,0,0,0,0,0,0
667,"It wasn't me .",1,0,0,0,0,0,0
668,"Man ! That car almost hit me !",0,1,0,0,0,0,0
669,"Yeah , that was close .",1,0,0,0,0,0,0
670,"Where can I get a good novel ?",1,0,0,0,0,0,0
671,"There's a bookstore just across the street .",1,0,0,0,0,0,0
672,"The washing machine isn't working again .",0,1,0,0,0,0,0
673,"It's not my fault .",1,0,0,0,0,0,0
674,"I'll treat you dinner .",1,0,0,0,0,0,0
675,"Don't be silly . Let's go Dutch .",1,0,0,0,0,0,0
676,"Where did this come from ?",1,0,0,0,0,0,0
677,"I have no idea .",1,0,0,0,0,0,0
678,"Would you please put that cigarette out ? I get sick on it .",1,0,0,0,0,0,0
679,"You do ? OK , fine with me .",1,0,0,0,0,0,0
680,"Thank you so much .",1,0,0,0,0,0,0
681,"But I also want ya to do me a favor .",1,0,0,0,0,0,0
682,"What ?",1,0,0,0,0,0,0
683,"You gotta have some better deodorant .",1,0,0,0,0,0,0
684,"I ’ m sorry ? !",0,0,0,0,0,0,1
685,"Do you mind if I get a lift in your car , please ?",1,0,0,0,0,0,0
686,"I don ’ t see any problem ; only the car is a bit old .",1,0,0,0,0,0,0
687,"Oh you ’ re so kind !",1,0,0,0,0,0,0
688,"Get in .",1,0,0,0,0,0,0
689,"That'll be eight dollars , please .",1,0,0,0,0,0,0
690,"Here's ten . Keep the change .",1,0,0,0,0,0,0
691,"These are new arrivals .",1,0,0,0,0,0,0
692,"Let me have a look .",1,0,0,0,0,0,0
693,"Try them if you like .",1,0,0,0,0,0,0
694,"I like the fabric , but I don ’ t like the style .",1,0,0,0,0,0,0
695,"What about that one over there ?",1,0,0,0,0,0,0
696,"They are too bright .",1,0,0,0,0,0,0
697,"Thank you for calling the Twin Theatre .",1,0,0,0,0,0,0
698,"What time does the next showing of Forrest Gump begin ?",1,0,0,0,0,0,0
699,"The next show is at two o'clock .",1,0,0,0,0,0,0
700,"What about the one after that ?",1,0,0,0,0,0,0
701,"Do you have wool socks ?",1,0,0,0,0,0,0
702,"Yes . We have socks made of various materials . These socks are of imported wool .",1,0,0,0,0,0,0
703,"Can you guarantee the quality ?",1,0,0,0,0,0,0
704,"Yes , absolutely .",1,0,0,0,0,0,0
705,"Where are the panty-hose ?",1,0,0,0,0,0,0
706,"Here . We have black , white and transparent panty-hose here .",1,0,0,0,0,0,0
707,"Do you have any fresh baked donuts for sale yet ?",1,0,0,0,0,0,0
708,"They will be ready in about half an hour . Do you need anything else ?",1,0,0,0,0,0,0
709,"Yes , I'd like five croissants , too .",1,0,0,0,0,0,0
710,"It's going to be 3 dollars 40 cents .",1,0,0,0,0,0,0
711,"Taxi !",1,0,0,0,0,0,0
712,"Yes , sir . Where to ?",1,0,0,0,0,0,0
713,"Wangfujing , please !",1,0,0,0,0,0,0
714,"All right .",1,0,0,0,0,0,0
715,"Oh , I like the music on your radio . It's nice .",1,0,0,0,0,0,0
716,"Thank you ! I always tune to this program when driving . So what's your favorite program ?",0,0,0,0,1,0,0
717,"I like Winner's English very mush . You know the Beijing Olympic Games is right around the corner . We should learn English Well . It's on FM 96.6 , China Business Radio . You can get it on your radio too .",1,0,0,0,0,0,0
718,"But I don't speak English at all .",1,0,0,0,0,0,0
719,"That's OK . The program is especially for the beginners like us .",1,0,0,0,0,0,0
720,"Really ? When is it on ?",1,0,0,0,0,0,0
721,"It begins at 6:40 every morning , and it goes for 20 minutes .",1,0,0,0,0,0,0
722,"Thank you so much . I'll try and catch that .",0,0,0,0,1,0,0
723,"The radio has brought us lots of convenience .",1,0,0,0,0,0,0
724,"Yes , I can also learn about the traffic condition through it .",1,0,0,0,0,0,0
725,"With the development of the society and technology , radio is nearly everywhere .",1,0,0,0,0,0,0
726,"So we should take the advantage of it .",1,0,0,0,0,0,0
727,"Do you have these shoes in a size 7 ?",1,0,0,0,0,0,0
728,"Yes . Let me get you a pair .",1,0,0,0,0,0,0
729,"What a mess !",0,0,1,0,0,0,0
730,"Sorry . I'll clean it up .",1,0,0,0,0,0,0
731,"I wonder if we can change to Channel 5 .",1,0,0,0,0,0,0
