id,comment_text,no_emotion,anger,disgust,fear,happiness,sadness,surprise
357,"""""""Hey Estelle, listen""""""",1,0,0,0,0,0,0
358,"""""""Well! Well! Well! Joey Tribbiani! So you came back huh? They""""""",0,0,0,0,0,0,1
359,"""""""What are you talkin’ about? I never left you! You’ve always been my agent!""""""",0,0,0,0,0,0,1
360,"""""""Really?!""""""",0,0,0,0,0,0,1
361,"""""""Yeah!""""""",0,0,0,0,1,0,0
362,"""""""Oh well, no harm, no foul.""""""",1,0,0,0,0,0,0
363,"""""""The reactor’s gonna blow in three seconds, we’re never gonna make it!""""""",0,0,0,1,0,0,0
364,"""""""You’ve got to get out of here! Save yourself!""""""",0,0,0,1,0,0,0
365,"""""""Yeah, I thought I was pretty good too.""""""",0,0,0,0,1,0,0
366,"""""""Oh yeah, you’re solid. Yeah, you’re just no me.""""""",1,0,0,0,0,0,0
367,"""""""Y’know what? I think that’s enough for now. Yeah. I don’t want to be over rehearsed.""""""",1,0,0,0,0,0,0
368,"""""""Fine!""""""",0,1,0,0,0,0,0
369,"""""""I’ll do it without you!""""""",0,1,0,0,0,0,0
370,"""""""I don’t need you or anybody else!""""""",0,1,0,0,0,0,0
371,"""""""I’m gonna make it on my own!""""""",0,1,0,0,0,0,0
372,"""""""You’ll see!!""""""",0,1,0,0,0,0,0
373,"""""""You’ll""""""",1,0,0,0,0,0,0
374,"""""""No! I won’t leave you!""""""",0,0,0,1,0,0,0
375,"""""""Don’t worry about me, I’m a robot! I’m just a machine!!""""""",0,0,0,0,0,1,0
376,"""""""No you’re not! Not to me!""""""",0,1,0,0,0,0,0
377,"""""""Oh my God.""""""",0,0,0,0,0,0,1
378,"""""""What?""""""",1,0,0,0,0,0,0
379,"""""""I am""""""",1,0,0,0,0,0,0
380,"""""""Yeah, you’re great! Okay, let’s take it from""""""",0,0,0,0,1,0,0
381,"""""""No, I mean I was really acting my ass off.""""""",0,0,0,0,1,0,0
382,"""""""I can't believe that Ross is gone. It is just so sad.""""""",0,0,0,0,0,1,0
383,"""""""I didn't know Ross and you were so close.""""""",0,0,0,0,0,0,1
384,"""""""I mean, the fact that you are here means more    to me than if this room were filled with people!""""""",0,0,0,0,1,0,0
385,"""""""You sick freak, who does that? I can't believe I had a crush on    you!""""""",0,1,0,0,0,0,0
386,"""""""Did you hear that? Kori Weston had a crush on me!!""""""",0,0,0,0,1,0,0
387,"""""""We weren't but we had one class together. He was such a great    guy and he talked so passionately about science. I always remembered him.""""""",0,0,0,0,0,1,0
388,"""""""I'm sure that would mean a lot to him.""""""",1,0,0,0,0,0,0
389,"""""""And if heaven has a    door, I'm sure he's pressing his ear up against it and listening intently.""""""",1,0,0,0,0,0,0
390,"""""""I thought so many times about calling him and asking him out.    I guess I really missed my chance.""""""",0,0,0,0,0,1,0
391,"""""""But you didn't!""""""",0,0,0,0,1,0,0
392,"""""""I'm still alive!!""""""",0,0,0,0,1,0,0
393,"""""""Kori, I know this is a big surprise for you.""""""",0,0,0,0,1,0,0
394,"""""""It's a long story but the things    you just said really made my day!""""""",0,0,0,0,1,0,0
395,"""""""We’ll do a quick check.""""""",1,0,0,0,0,0,0
396,"""""""Okay.""""""",1,0,0,0,0,0,0
397,"""""""Actually, they’re things you can do. Just some home remedies, but in my experience I’ve found that some of them are quite effective.""""""",1,0,0,0,0,0,0
398,"""""""Well, we are ready to try anything.""""""",1,0,0,0,0,0,0
399,"""""""Okay, there’s an herbal tea you can drink.""""""",1,0,0,0,0,0,0
400,"""""""Okay.""""""",1,0,0,0,0,0,0
401,"""""""So, eight days late huh?""""""",0,0,0,0,0,0,1
402,"""""""Yeah.""""""",1,0,0,0,0,0,0
403,"""""""You must be a little uncomfortable.""""""",1,0,0,0,0,0,0
404,"""""""Eh, just a tad.""""""",1,0,0,0,0,0,0
405,"""""""You’re about 80 percent effaced, so you’re on your way.""""""",1,0,0,0,0,0,0
406,"""""""It still could last a little while longer.""""""",1,0,0,0,0,0,0
407,"""""""If you’re anxious there are a few ways to help things along.""""""",1,0,0,0,0,0,0
408,"""""""Do them!!""""""",0,1,0,0,0,0,0
409,"""""""What is wrong with Emma?""""""",0,0,0,0,0,1,0
410,"""""""Oh she misunderstood, she thought she was moving to Tulsa.""""""",1,0,0,0,0,0,0
411,"""""""Anytime you're ready.""""""",1,0,0,0,0,0,0
412,"""""""Ok, ok, here we go.""""""",1,0,0,0,0,0,0
413,"""""""Hello, baby. Hello, hello.""""""",0,0,0,0,1,0,0
414,"""""""Ok, where am I talking to, here?""""""",1,0,0,0,0,0,0
415,"""""""I mean, uh, well, there is one way that seems to offer a certain acoustical advantage, but...""""""",1,0,0,0,0,0,0
416,"""""""Just aim for the bump.""""""",1,0,0,0,0,0,0
417,"""""""Ok, ok, ok, ok, here goes.""""""",1,0,0,0,0,0,0
418,"""""""You know, I, you know, can't do this.""""""",0,0,0,1,0,0,0
419,"""""""Uh, this is too weird.""""""",0,0,1,0,0,0,0
420,"""""""I feel stupid.""""""",0,0,0,0,0,1,0
421,"""""""So don't do it, it's fine. You don't have to do it just because Susan does it.""""""",1,0,0,0,0,0,0
422,"""""""Oh, hi. It’s Mark.""""""",1,0,0,0,0,0,0
423,"""""""Easy. Easy. You have to go to the hospital. Okay?""""""",0,0,0,1,0,0,0
424,"""""""Okay, I do.""""""",1,0,0,0,0,0,0
425,"""""""What?! I wh-, what’s wrong?""""""",0,0,0,1,0,0,0
426,"""""""I’m sorry, I just can’t go to the hospital lookin’ like this.""""""",0,0,1,0,0,0,0
427,"""""""Okay.""""""",1,0,0,0,0,0,0
428,"""""""I really do.""""""",1,0,0,0,0,0,0
429,"""""""Okay, I’m gonna get your coat and then I’ll-I’ll put you in a cab.""""""",1,0,0,0,0,0,0
430,"""""""Okay. Oh wait, wait-wait, you’re not gonna come with me?""""""",0,0,0,0,0,1,0
431,"""""""Of course I am. I just have to make a call.""""""",0,0,0,0,0,0,1
432,"""""""Okay.""""""",1,0,0,0,0,0,0
433,"""""""Okay?""""""",1,0,0,0,0,0,0
434,"""""""Thank you.  Oww!!!! God!""""""",0,0,0,0,0,0,1
435,"""""""Pete Becker is circling the ring now. It looks like, he’s just trying to feel him out. Oh, Bruiser is just...""""""",1,0,0,0,0,0,0
436,"""""""Run! Run you crazy, rich freak!""""""",0,0,0,1,0,0,0
437,"""""""Of your last two boyfriends, Richard didn’t want to have kids, and from the looks of it, now Pete can’t.""""""",1,0,0,0,0,0,0
438,"""""""Oh, I can’t watch this.""""""",0,0,0,1,0,0,0
439,"""""""Check it out, he’s winning!  Pete’s winning!""""""",0,0,0,0,0,0,1
440,"""""""Really?!""""""",0,0,0,0,0,0,1
441,"""""""No-o-o!!""""""",0,0,0,1,0,0,0
442,"""""""Uh-oh, Bruiser has Becker on the canvas and is going for his favourite area.""""""",0,0,0,1,0,0,0
443,"""""""Oh! Oh!""""""",0,0,1,0,0,0,0
444,"""""""Wait, if that’s his favourite area, why is he being so mean to it?""""""",0,0,0,0,0,0,1
445,"""""""Well, this is ironic.""""""",0,0,0,0,0,0,1
446,"""""""Dude, you don’t have to brag! We got nothing here!!""""""",0,1,0,0,0,0,0
447,"""""""Should we tell Rachel there’s an empty private room right next door to hers?""""""",1,0,0,0,0,0,0
448,"""""""We could, or we can have sex in it.""""""",0,0,0,0,1,0,0
449,"""""""Well let me think about that, while I remove my pants!""""""",0,0,0,0,1,0,0
450,"""""""Okay, you guys free tonight?""""""",1,0,0,0,0,0,0
451,"""""""Yeah!!""""""",0,0,0,0,1,0,0
452,"""""""Tonight? You-you didn't say it was going to be at nighttime.""""""",0,0,0,0,0,0,1
453,"""""""I thought I was a complete idiot.""""""",0,0,0,0,0,0,1
454,"""""""Hey, I’m with you. He even asked me if I thought you’d go out with him.""""""",1,0,0,0,0,0,0
455,"""""""Okay, you go do it! I’ll come back to that set! I’ll meet more actors! I’ll meet ‘em all!""""""",0,0,0,0,1,0,0
456,"""""""Oh! Oh, I think I’m gonna throw up a little bit. What did you say?""""""",0,0,1,0,0,0,0
457,"""""""I said no.""""""",1,0,0,0,0,0,0
458,"""""""What?!""""""",0,0,0,0,0,0,1
459,"""""""What? I…I just figured since you’re pregnant you’re not gonna be seeing people.""""""",0,0,0,0,0,0,1
460,"""""""Okay Joey, first of all Kash Ford is not people. Second of all, what did he say when you told him I was pregnant?""""""",0,1,0,0,0,0,0
461,"""""""I didn’t tell him. I didn’t know if you were telling people. This is back when I thought Kash was still people.""""""",1,0,0,0,0,0,0
462,"""""""Good-good, don’t tell him. Don’t tell him. Just have him call me okay?""""""",0,0,0,1,0,0,0
463,"""""""Rach look, I really don’t think that’s such a great""""""",0,0,0,0,0,1,0
464,"""""""Ohh, here you are. I was looking for you before. Joshua’s gone so you and Emily are free to go.""""""",1,0,0,0,0,0,0
465,"""""""That’s okay.""""""",1,0,0,0,0,0,0
466,"""""""She’s still in there enjoying her fake party and uh, it’s too late to do any of the things I had planned, so""""""",1,0,0,0,0,0,0
467,"""""""Ah! Ah! I forgot my jacket!""""""",0,1,0,0,0,0,0
468,"""""""You tell them to wait!""""""",0,1,0,0,0,0,0
469,"""""""Okay. Wait! Wait!""""""",1,0,0,0,0,0,0
470,"""""""Emily.""""""",1,0,0,0,0,0,0
471,"""""""Oh no-no-no! Oh-no!  No! No! Emily!""""""",0,1,0,0,0,0,0
472,"""""""Hey. Call me when you get there. Okay?""""""",1,0,0,0,0,0,0
473,"""""""Okay.""""""",1,0,0,0,0,0,0
474,"""""""I know. You're the guy who wouldn't chip in for the handyman.""""""",0,0,0,0,0,1,0
475,"""""""Nevermind!""""""",0,1,0,0,0,0,0
476,"""""""Okay!""""""",0,0,0,0,1,0,0
477,"""""""I forgot my paper.""""""",1,0,0,0,0,0,0
478,"""""""No, I-I actually thought it was unfair the way everyone reacted. I mean you had just moved in.""""""",1,0,0,0,0,0,0
479,"""""""Jen.""""""",1,0,0,0,0,0,0
480,"""""""Jen, I know this may sound a little… But uh, would you maybe wanna grab a cup of coffee sometime, or""""""",1,0,0,0,0,0,0
481,"""""""Sure! That would be nice.""""""",0,0,0,0,1,0,0
482,"""""""Umm?""""""",1,0,0,0,0,0,0
483,"""""""Oh! My number is on there.  Give me a call.""""""",0,0,0,0,1,0,0
484,"""""""I will give you a call.""""""",1,0,0,0,0,0,0
485,"""""""I'll see you later.""""""",1,0,0,0,0,0,0
486,"""""""Here we go. Okay, brace yourselves.""""""",1,0,0,0,0,0,0
487,"""""""What?""""""",1,0,0,0,0,0,0
488,"""""""What’s going on?""""""",1,0,0,0,0,0,0
489,"""""""My lighter’s in there!""""""",0,0,0,1,0,0,0
490,"""""""Okay.""""""",1,0,0,0,0,0,0
491,"""""""Ow!""""""",0,0,0,0,0,0,1
492,"""""""Aren’t you gonna go?""""""",1,0,0,0,0,0,0
493,"""""""No. Thank you.""""""",1,0,0,0,0,0,0
494,"""""""No, Rachel never pees in public restrooms.""""""",1,0,0,0,0,0,0
495,"""""""Well, they never have any paper in there y'know. So my rule is ‘no tissue, no tuschy.’  Well, if everybody’s going.""""""",1,0,0,0,0,0,0
496,"""""""No, y'know what don’t close it  ‘cause the... keys...are in there.""""""",1,0,0,0,0,0,0
497,"""""""Oh, no-no-no-no-no-no!!""""""",0,0,0,1,0,0,0
498,"""""""I promise.""""""",1,0,0,0,0,0,0
499,"""""""Although, don’t feel like you can’t visit.""""""",1,0,0,0,0,0,0
500,"""""""Hey, is, is, is Chandler here?""""""",1,0,0,0,0,0,0
501,"""""""No, no he’s not.""""""",1,0,0,0,0,0,0
502,"""""""You guys, Joey just saw Janice kissing her ex-husband.""""""",0,0,0,0,0,0,1
503,"""""""What?  So what are you going to do? I mean how, how are you going to tell Chandler?""""""",0,0,0,0,0,0,1
504,"""""""Well, I was thinking about that and I, I think the best way would be, to not.""""""",1,0,0,0,0,0,0
505,"""""""Joey, you can’t keep this to yourself, if you know about this, you have to tell him.""""""",1,0,0,0,0,0,0
506,"""""""It’ll kill him. I mean it’ll, it’ll just kill him.""""""",0,0,0,1,0,0,0
507,"""""""Well, you could wait ‘til I go to the dentist, maybe""""""",1,0,0,0,0,0,0
508,"""""""Hey, what are you doing here?""""""",1,0,0,0,0,0,0
509,"""""""Well, oh just ah, I was just wondering, when you and I split up, did you get the tape that was half the last episode of""""""",1,0,0,0,0,0,0
510,"""""""Sooo!! Anyway...""""""",1,0,0,0,0,0,0
511,"""""""Ah yeah, but now it’s Susan and me in Mexico and the hostages coming home.""""""",1,0,0,0,0,0,0
512,"""""""Where’s Ben?""""""",1,0,0,0,0,0,0
513,"""""""He’s sleeping.""""""",1,0,0,0,0,0,0
514,"""""""Ahh.  Ooh, is this a ah, is this a bad time?""""""",0,0,0,0,0,0,1
515,"""""""Umm, yeah, actually, Susan’s gonna be home any minute, it’s kinda an anniversary.""""""",0,0,0,0,1,0,0
516,"""""""Oh! I thought you guys got married in uh, January?""""""",0,0,0,0,0,0,1
517,"""""""It’s not that kind of anniversary.""""""",1,0,0,0,0,0,0
518,"""""""Ah!  Oh.""""""",0,0,0,0,0,0,1
519,"""""""Where are we gonna find a tiny little hat?""""""",1,0,0,0,0,0,0
520,"""""""Oh, oh, oh, I’ll get ‘Rainy Day Bear’!!""""""",0,0,0,0,1,0,0
521,"""""""Because he’ll know what to do?  Oh my God, you’re a genius!""""""",0,0,0,0,1,0,0
522,"""""""Oh God, oh God, it’s sowed on though.""""""",0,0,0,1,0,0,0
523,"""""""Give it. Give it.""""""",1,0,0,0,0,0,0
524,"""""""Okay.""""""",1,0,0,0,0,0,0
525,"""""""Oh!!""""""",0,0,0,0,0,0,1
526,"""""""Oh, it’s just like a bloodbath in here today.""""""",0,0,0,0,0,1,0
527,"""""""Please. This is so your fault.""""""",0,1,0,0,0,0,0
528,"""""""How, how is this my fault?""""""",0,0,0,0,0,0,1
529,"""""""There are children coming into the world in this very building and your negative fighting noises are not the first thing they should be hearing.""""""",0,1,0,0,0,0,0
530,"""""""So just stop all the yelling, just stop it!""""""",0,1,0,0,0,0,0
531,"""""""Yeah, Susan.""""""",1,0,0,0,0,0,0
532,"""""""Don't make me do this again, I don't like my voice like this.""""""",0,1,0,0,0,0,0
533,"""""""Ok, who wants to hear something ironic?""""""",1,0,0,0,0,0,0
534,"""""""Look, Carol never threw me out of a room before you came along.""""""",0,1,0,0,0,0,0
535,"""""""Yeah? Well, there's a lot of things Carol never did before I came along.""""""",0,1,0,0,0,0,0
536,"""""""Hey, hey, ok, all right, that's it!""""""",0,1,0,0,0,0,0
537,"""""""Get in here.""""""",0,1,0,0,0,0,0
538,"""""""Come on.""""""",1,0,0,0,0,0,0
539,"""""""My god, you guys, I don't believe you.""""""",0,1,0,0,0,0,0
540,"""""""Yes? Yes?! How can I help you?""""""",1,0,0,0,0,0,0
541,"""""""Yeah, we were…we were just looking around.""""""",1,0,0,0,0,0,0
542,"""""""I’m a professor here uh, Ross…Geller.""""""",1,0,0,0,0,0,0
543,"""""""Ross Geller, why do I know that name? It’s uh—Wait!  Did you write this?""""""",0,0,0,0,0,0,1
544,"""""""Yes! You’re the person who checked out my book?!""""""",0,0,0,0,0,0,1
545,"""""""Y’know, you look nothing like I would’ve thought. You’re…you’re so young.""""""",0,0,0,0,0,0,1
546,"""""""Well I uh, I skipped forth grade.""""""",1,0,0,0,0,0,0
547,"""""""Oh-oh, you’re-you’re fellow scholars.""""""",0,0,0,0,0,0,1
548,"""""""What exactly were you looking for, hmm?""""""",1,0,0,0,0,0,0
549,"""""""Perhaps,  perhaps Dr. Chester Stock’s musings on the Smiledon Californicus?""""""",1,0,0,0,0,0,0
550,"""""""Uhh….""""""",1,0,0,0,0,0,0
551,"""""""Ah… Ah…Get out of here!  Uh, meeting someone? Or-or are you just here to brush up on Marion’s views on evolution?""""""",0,1,0,0,0,0,0
552,"""""""Uh, actually I find Marion’s views far too progressionist.""""""",1,0,0,0,0,0,0
553,"""""""I find Marion’s views far too progressionist.""""""",1,0,0,0,0,0,0
554,"""""""I’m sorry, who are you?""""""",0,0,0,0,0,0,1
555,"""""""Oh! Here it is!  Ooh, Joey! Why did you sign it, Son of a bitch?   """"""",0,0,0,0,0,0,1
556,"""""""I didn’t do that! Who would’ve done that?!""""""",0,0,0,0,0,0,1
557,"""""""Son of a bitch!""""""",0,1,0,0,0,0,0
558,"""""""Okay, maybe ask this guy.""""""",1,0,0,0,0,0,0
559,"""""""Oh, did I not mention? Carl is a guy I hired to be my identical twin for a medical research project.""""""",1,0,0,0,0,0,0
560,"""""""Y’know sometimes the good ideas are just right in front of you, aren’t they?""""""",0,0,0,0,1,0,0
561,"""""""Okay, I know it sounds crazy, but I think it might work. Y’know? The only problem is, Carl’s acting is""""""",1,0,0,0,0,0,0
562,"""""""The""""""",1,0,0,0,0,0,0
563,"""""""Yeah, he’s the reason I didn’t get that big""""""",1,0,0,0,0,0,0
564,"""""""Hey, uh can I get a little piece of that cake?""""""",1,0,0,0,0,0,0
565,"""""""Pizza!! We like Pizza!! Get out!!!""""""",0,1,0,0,0,0,0
566,"""""""Hey Monica, there’s a customer who wants to complement the chef, should I let him in?""""""",1,0,0,0,0,0,0
567,"""""""Sure, I love this part!""""""",0,0,0,0,1,0,0
568,"""""""Come on in.""""""",1,0,0,0,0,0,0
569,"""""""Really? In the moment, I really wanted to kiss you too. In the moment.""""""",0,0,0,0,1,0,0
570,"""""""In the moment, yeah.""""""",1,0,0,0,0,0,0
571,"""""""But only in the moment. So do ya wanna kiss again?""""""",0,0,0,0,1,0,0
572,"""""""Sure, New Year’s Eve is only two weeks away. Can you wait?""""""",1,0,0,0,0,0,0
573,"""""""No.""""""",1,0,0,0,0,0,0
574,"""""""Me neither.""""""",1,0,0,0,0,0,0
575,"""""""3, 2,""""""",1,0,0,0,0,0,0
576,"""""""Joey, you don’t have to count down every time we kiss.""""""",0,0,0,0,1,0,0
577,"""""""Uh, yeah, okay. Except I sorta felt like I needed a couple of seconds to get ready.""""""",0,0,0,0,1,0,0
578,"""""""Alright. Phoebe?""""""",1,0,0,0,0,0,0
579,"""""""Okay, okay.""""""",1,0,0,0,0,0,0
580,"""""""Hey, if Little Joey's dead, then I got no reason to live!""""""",0,0,0,0,0,1,0
581,"""""""Joey, uh-""""""",0,0,0,0,0,0,1
582,"""""""You""""""",1,0,0,0,0,0,0
583,"""""""If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!""""""",0,0,0,0,1,0,0
584,"""""""Yeah, see.. you took mine. Chandler, what about you?""""""",1,0,0,0,0,0,0
585,"""""""Uh, if I were omnipotent for a day, I'd.. make myself omnipotent forever.""""""",1,0,0,0,0,0,0
586,"""""""See, there's always one guy.  If I had a wis"""""""," I'd wish for three more wishes.""""""""",0,0,1,0,0,0
587,"""""""Hey Joey. Hi. Hey, buddy.""""""",1,0,0,0,0,0,0
588,"""""""Hey, Joey, what would you do if you were omnipotent?""""""",1,0,0,0,0,0,0
589,"""""""Probably kill myself!""""""",0,0,0,0,0,1,0
590,"""""""..Excuse me?""""""",0,0,0,0,0,0,1
591,"""""""I’m sorry.""""""",0,0,0,0,0,1,0
592,"""""""Joey, onstage!""""""",0,1,0,0,0,0,0
593,"""""""Well can you at least stay to the end of the play?""""""",0,0,0,0,0,1,0
594,"""""""One thing you gotta know, is that I will never forget you.""""""",0,0,0,0,0,1,0
595,"""""""But, you’ve got things you have to do now, and so do I.""""""",0,0,0,0,0,1,0
596,"""""""And so… I’m gonna get on this spaceship,  and I’m gonna go to Blargon 7 in search of alternative fuels.""""""",0,0,0,0,0,1,0
597,"""""""But when I return, 200 years from now, you’ll be long gone.""""""",0,0,0,0,0,1,0
598,"""""""But I won’t have aged at all.""""""",1,0,0,0,0,0,0
599,"""""""So you tell your great-great-granddaughter to look me up, because Adrienne, baby, I’m gonna want to meet her.""""""",1,0,0,0,0,0,0
600,"""""""So long, Vic!""""""",0,0,0,0,0,1,0
601,"""""""I mean, I’ll go to the airport with ya, I-I wanna say good bye.""""""",0,0,0,0,0,1,0
602,"""""""Where are you Vic?""""""",1,0,0,0,0,0,0
603,"""""""Flight’s in an hour. I-I gotta go.""""""",0,0,0,0,0,1,0
604,"""""""Vic! Vic!""""""",0,1,0,0,0,0,0
605,"""""""In a minute!!""""""",0,1,0,0,0,0,0
606,"""""""So this is it? Victor?""""""",0,0,0,0,0,1,0
607,"""""""Yeah, I guess it is.""""""",0,0,0,0,0,1,0
608,"""""""Listen, I ah, I gotta say good bye, and-and I gotta say it quick ‘cause this is killing me.""""""",0,0,0,0,0,1,0
609,"""""""Nooo Way! The most romantic song ever is""""""",1,0,0,0,0,0,0
610,"""""""See, I-I think that one that Elton John wrote for, um, that guy on""""""",1,0,0,0,0,0,0
611,"""""""Oh, okay that explains it.""""""",1,0,0,0,0,0,0
612,"""""""I got a call at two in the morning, but all I could hear was, like, this high squeaky sound, so I thought okay its like a mouse or a opossum.""""""",1,0,0,0,0,0,0
613,"""""""But then I realized where would a mouse or a opossum get the money to make the phone call.""""""",0,0,0,0,1,0,0
